"Author_id","Isbn"
"7973","0741409577"
"7974","0380784130"
"269","0345367693"
"4241","0345373529"
"646","096623460X"
"3457","0140165347"
"405","0446357448"
"7975","0805209522"
"7976","0385147635"
"7977","0708905307"
"240","0060510323"
"491","0061008095"
"6374","0446606294"
"927","0671689746"
"240","0060951273"
"635","0374523789"
"2263","0449208885"
"7978","0399136002"
"6","067972768X"
"6374","0380723409"
"2407","0380790904"
"7979","0800711246"
"7980","0439104645"
"7981","0439160197"
"3246","0439104661"
"7982","0451401182"
"2837","0345370139"
"5006","0451145577"
"1094","0440207428"
"289","0446608106"
"7983","0553562916"
"7984","0345435907"
"45","0385319215"
"6514","0684855135"
"7985","0425160343"
"7985","0425155129"
"7985","0425165671"
"929","0553574566"
"7986","0394759842"
"7987","188845136X"
"858","0553347756"
"7988","3800015064"
"7989","3789129453"
"6444","0452278384"
"7990","0743250192"
"2667","1551664348"
"43","0061099732"
"891","3453149793"
"7991","3518404741"
"7992","3442722357"
"865","3502151040"
"7993","1570623392"
"7994","0340590262"
"945","3518366823"
"7995","0452262380"
"7996","0688132464"
"7997","0684834669"
"7998","1566471192"
"7999","0446393568"
"8000","0425114686"
"3358","0515110396"
"1651","0385335555"
"508","0385414587"
"508","0449911373"
"117","0399142193"
"193","0385729332"
"8001","0140048944"
"1068","0385333005"
"4822","0671517635"
"8002","0812695313"
"7974","0671606832"
"619","0345428919"
"8003","0553289314"
"8004","0399134999"
"8005","0321130073"
"4801","0812523113"
"8006","0886775388"
"8007","0312853742"
"5133","0441010210"
"4625","0451454146"
"8008","0684854422"
"8009","0312877994"
"3448","0505525542"
"269","0345448995"
"123","0061099155"
"7319","0671878638"
"4822","0802139981"
"730","0886778913"
"8010","0451198379"
"8011","0152337016"
"8012","0873585763"
"8013","0394546415"
"8014","051512768X"
"8015","0312916671"
"8016","0671218336"
"1991","0449700895"
"8017","031203833X"
"8018","0688044816"
"8019","0688035418"
"3029","0679723250"
"1500","0441203981"
"1500","0441048854"
"1500","0441787541"
"1500","0441888054"
"1500","0441001068"
"1500","0441860397"
"1500","0441748635"
"8020","0374455031"
"8021","1582402159"
"8022","0140449132"
"8023","0192823795"
"1130","0394758277"
"8024","0375405119"
"8025","0739307320"
"8026","014044629X"
"1412","0140184937"
"1128","1587156865"
"8027","1400100666"
"8028","9505812760"
"8029","0451527461"
"2570","078688942X"
"8030","0553373854"
"6278","0688171451"
"8031","0942394577"
"1076","0345315715"
"1076","0345336275"
"1737","0425115291"
"3964","1551667010"
"2918","0425168220"
"750","0440220793"
"8032","0446301353"
"1192","0425146413"
"1894","0553566075"
"8033","0451409639"
"8034","0553580167"
"308","0590341286"
"8035","0310535212"
"3169","0880385480"
"1710","0380793342"
"415","0140285105"
"8036","0486295729"
"4726","0140622160"
"1843","0515094773"
"405","068803196X"
"244","060303294X"
"8037","1551664445"
"8038","0373271948"
"1210","2080701142"
"5166","158243140X"
"8039","0138153094"
"8040","0452011345"
"7696","0764912518"
"8041","1588800296"
"1624","0486275574"
"8042","1857933206"
"633","0349107688"
"8043","0868065951"
"8044","0860682854"
"4439","0811214575"
"8045","1862053642"
"8046","014043061X"
"1373","0679738134"
"8047","0140028668"
"1878","0345255577"
"8048","0553121375"
"2546","0553252526"
"8049","0553109782"
"2135","0671632663"
"8050","0671501070"
"8051","081253221X"
"2059","0671027514"
"445","0451404327"
"3162","0310200059"
"8052","1576736261"
"4516","0345333926"
"1228","0446603503"
"4516","0345257502"
"3071","0812510127"
"4762","0440225825"
"447","0425191729"
"8053","0849396409"
"8054","0879800429"
"8055","0446349763"
"8056","0553227386"
"8057","0138094764"
"8058","0471084263"
"8059","0911654690"
"8060","0385484984"
"8061","0878575707"
"8062","0671832638"
"8063","0449144585"
"8064","0449243583"
"1472","0394558332"
"8065","0312977026"
"8066","067346427X"
"8067","044990668X"
"8068","0465005594"
"213","044022330X"
"8069","2211016529"
"8070","0752803409"
"8071","0609800140"
"6577","1893732126"
"8072","3499231670"
"8073","3499222736"
"8073","3499222728"
"812","0375431403"
"447","0553050044"
"8074","0911104674"
"2506","0380725347"
"3217","0312978820"
"8075","0889951853"
"8076","0002005395"
"6917","1551668076"
"876","0670892084"
"8077","0888012748"
"8078","0889951918"
"225","0812534085"
"8077","0888012268"
"8079","0394740181"
"8080","0812589505"
"8081","076150592X"
"8082","077109969X"
"7213","039304632X"
"8083","1552631885"
"8084","0385475004"
"225","0553279580"
"1077","0553276409"
"2512","0679731725"
"1977","0886776287"
"8085","0385172419"
"8086","0889223025"
"8087","0889221456"
"8088","0919591566"
"8089","0064402754"
"8090","088001539X"
"555","0380441071"
"28","0451210638"
"1878","0345346890"
"8091","0486290387"
"8092","0525938508"
"8093","0373052987"
"8094","0373052367"
"8095","0373054742"
"8096","0671570986"
"8097","0671571117"
"3777","0373095287"
"8098","0440149843"
"8099","0440118891"
"455","0440173701"
"8100","0373089899"
"8101","0906710618"
"98","0375432329"
"306","0399151060"
"2667","0739437631"
"207","0345456521"
"4136","0842384065"
"8102","0842332340"
"1894","0425191796"
"1939","0449207005"
"8103","0060809078"
"5576","0446600768"
"8104","0451186729"
"2961","074341134X"
"5903","0804103658"
"8105","0345347676"
"8106","0553109332"
"8107","0764225170"
"7034","0395636264"
"445","0451402383"
"445","0451402340"
"8108","0345284364"
"526","0671525751"
"8109","0743227611"
"1065","0670030511"
"6482","0670891797"
"4266","015100692X"
"6901","0802733794"
"467","0609602497"
"736","0312864833"
"1533","1888363819"
"2206","0802713432"
"827","0375431314"
"8110","155166884X"
"2206","0783889542"
"8111","0156790157"
"8112","0312272197"
"8113","0312863462"
"8114","0743446496"
"8115","0385502176"
"39","0060158638"
"1352","0805056637"
"2119","0064407691"
"8116","0385314698"
"868","0156000520"
"1802","0553110004"
"8117","0881762024"
"8118","0312208804"
"8119","076455168X"
"8120","087483435X"
"8121","0590415719"
"8122","0070540403"
"8123","1563083701"
"8124","0938756370"
"8125","0917846494"
"8126","0874835909"
"8127","0385127685"
"8128","0874834473"
"8129","0963870580"
"6712","1566197198"
"8130","0945353863"
"8131","0192761870"
"8132","0060193328"
"3157","044900211X"
"8133","0786000511"
"8134","0553373730"
"601","0671004239"
"8135","084236966X"
"4555","0843946954"
"8136","0786866020"
"3358","0399146725"
"207","0449006565"
"207","0345440048"
"1602","0345385071"
"1235","0553580337"
"4749","0425153088"
"1442","0425166139"
"1602","0140282513"
"420","0345376579"
"951","0451458540"
"8137","0441007511"
"8138","0380791285"
"8138","0380791277"
"8139","0671629689"
"8140","0671027212"
"2822","075284413X"
"8141","0460878247"
"4073","0670899771"
"8142","0700606572"
"8143","0874775191"
"8144","0060391634"
"8145","0374192030"
"8146","345313138X"
"8147","2038716633"
"8148","1400001625"
"8149","0192833901"
"8150","0140432620"
"8151","0939218208"
"1328","0679457526"
"8152","037550298X"
"8153","3423130989"
"1048","3463403021"
"8154","1561451010"
"8155","0385496052"
"1111","006103066X"
"5254","0446610550"
"3254","0399150412"
"48","0440207770"
"8156","0861710649"
"8157","0062585215"
"2314","0553297945"
"8158","1901881555"
"8159","0440228352"
"2560","0679894772"
"8160","0886776783"
"121","9500705117"
"39","0571206484"
"8161","0743201116"
"85","0316769509"
"8162","0553585509"
"114","0451150716"
"8163","0380704161"
"8164","0812553861"
"8165","1403905843"
"8166","0399137920"
"8167","0786814225"
"8168","0886775280"
"216","0061059056"
"8169","0304353493"
"8170","3770149599"
"8171","344243761X"
"970","3596129052"
"8172","0738849901"
"8173","0739438573"
"827","037541178X"
"153","039914675X"
"8174","0061066079"
"8175","0451522796"
"8176","157748794X"
"1031","0671007610"
"1031","0671534718"
"1109","0440904196"
"8177","1885840020"
"201","0553273299"
"45","0671741187"
"1228","0590568795"
"1228","0590568825"
"1228","0590568744"
"1228","0590483471"
"1228","0590483455"
"1228","0590483544"
"1228","059048351X"
"1228","0590568752"
"74","0590483552"
"2183","0590568760"
"1228","0590494503"
"1228","0590483501"
"8178","0312110790"
"4941","0517585154"
"8179","1585421359"
"8180","0805064478"
"8181","9023405587"
"7043","0743467329"
"8182","044900709X"
"826","0345453409"
"754","0440147190"
"8183","0451456068"
"418","0060521902"
"5079","0743482212"
"8184","0812520327"
"1013","037321877X"
"491","0440235154"
"8185","0964631601"
"8186","0515136433"
"7008","0786010126"
"7974","0671452533"
"1155","0373037716"
"8187","0345295463"
"1149","0743424107"
"8188","0425190943"
"3445","0312984839"
"103","0446353957"
"306","0373835922"
"463","0449003302"
"8189","0312987013"
"153","0399140751"
"8190","0743479068"
"58","0671722131"
"5602","0812575393"
"2863","0451172507"
"1381","0312993536"
"8191","0061056383"
"8192","0373222815"
"8193","0451210972"
"8194","3453177746"
"8195","0747257833"
"8196","0399129111"
"8197","0399131280"
"8196","0312059612"
"8198","039915034X"
"3852","0345428293"
"2961","0743411323"
"8198","0805053077"
"8199","0446527378"
"8196","0312155581"
"8196","0060177012"
"8200","0312280661"
"8198","0446527386"
"1992","0805071903"
"3852","0345443268"
"194","0449908593"
"63","0449911799"
"63","0449911721"
"63","0449911780"
"63","0449911896"
"8201","0345410033"
"8202","0345439600"
"8203","0030597862"
"485","0345353617"
"8204","0061003964"
"3093","0553561111"
"8205","0671024353"
"103","0446601853"
"8206","0758203896"
"8207","0373121717"
"8208","0385411235"
"3820","0060989238"
"8209","0758206283"
"8210","0060195460"
"4619","0312992327"
"4947","0380727293"
"8211","0967303516"
"3093","0553561375"
"2265","0449211584"
"3371","0452280192"
"8212","0060186941"
"8213","0553110748"
"8214","0786863269"
"8215","0688110290"
"1111","0060196300"
"8216","0684850737"
"8217","0810931850"
"8218","0030463262"
"8016","0449235998"
"8219","0451524780"
"8220","3499229935"
"8221","2871294011"
"730","0312872836"
"41","0140258175"
"8222","1569312036"
"8222","1569312028"
"8222","1569311285"
"8222","1569311374"
"8222","1569310858"
"8222","1569310203"
"8222","1569310165"
"8222","1569319626"
"8223","1568361181"
"8223","1568361173"
"8224","1892213974"
"8225","159264029X"
"1062","0140074317"
"2506","1874061688"
"3028","0670875953"
"8226","1590580680"
"1660","014026065X"
"8227","0714120022"
"8228","0786810424"
"8229","0740706020"
"8230","0316142573"
"8231","0789447649"
"6358","0448431025"
"8232","1876825251"
"8233","1575727331"
"2916","0141310979"
"2495","0394751027"
"8234","0525470417"
"8235","0451628004"
"8236","0451198808"
"8237","0446603422"
"8238","0672604426"
"8239","0915144182"
"8240","0316141631"
"2836","0449206092"
"816","0876853904"
"465","0553100017"
"465","0553100009"
"46","0684195984"
"46","0399141464"
"46","0684195305"
"46","0941711420"
"3826","0786866195"
"1894","0553091735"
"279","0425177068"
"6391","0312198299"
"8241","0026125803"
"3098","1585420093"
"8242","0786904739"
"5107","0553276123"
"5107","0812551079"
"8243","1560768983"
"6223","0441000541"
"8244","0061054658"
"2035","0886773849"
"1962","0886775272"
"8242","0786905018"
"8245","0821743279"
"8246","006050675X"
"6088","0765305224"
"882","0786918179"
"6088","0765300265"
"8246","0060506512"
"8247","0553575651"
"3500","0756400996"
"8248","0553575643"
"882","0061020575"
"8247","0553575635"
"730","0886772885"
"3516","0451456408"
"8249","0886779804"
"8250","0812575237"
"8251","078691808X"
"951","0451452682"
"8252","0553110845"
"2825","0756400007"
"8253","1930662513"
"3767","1903650267"
"8254","3518398873"
"8255","0525935762"
"8256","0345437829"
"8257","0862417031"
"8258","157322135X"
"8259","0812815904"
"3604","0345333748"
"1726","0740713906"
"6470","0670030295"
"3157","0451211480"
"103","0743245520"
"8260","0140440755"
"102","0449209733"
"8261","0399142177"
"8262","0140112847"
"2839","0812534271"
"8263","0375753788"
"8264","1590710088"
"8265","0452281709"
"3924","000654861X"
"2782","0452274427"
"981","0836220870"
"8266","0130816795"
"5888","0399141960"
"8267","0898796407"
"8268","0028613228"
"8269","0898796342"
"44","0425194515"
"8270","0688132286"
"2506","0060198303"
"3696","0679408193"
"8271","1931201080"
"8272","0393951693"
"8273","0816727953"
"269","0446532215"
"8274","0312964293"
"5574","0312956789"
"7690","0380727544"
"2927","0345466632"
"2151","0440237246"
"8275","0771087462"
"8276","0060973323"
"3457","0140065598"
"6873","0440359376"
"3557","0553103105"
"8277","0006135986"
"1383","0553572202"
"4339","0898704448"
"480","0399144714"
"8278","0312859279"
"8278","0812589173"
"8278","0312866925"
"8278","0441001963"
"8278","0441033423"
"8278","0441662250"
"8278","0441182003"
"8278","0441799779"
"8278","0441944604"
"8278","0441385540"
"8248","0553565699"
"8248","0553375636"
"8248","0553374451"
"3088","0553381709"
"8279","0373195818"
"8280","0060962348"
"8281","0446526924"
"539","0312275714"
"8282","2266025791"
"325","0440343194"
"305","0449212645"
"8283","0970566506"
"1450","0553252704"
"8284","0880117834"
"114","067082982X"
"8285","0919591051"
"6179","0440164842"
"4703","0440226457"
"8286","0140440232"
"445","0451204301"
"50","0842329269"
"8287","0786868155"
"8288","0156002523"
"8289","0440507626"
"8290","0380976307"
"8291","0887306918"
"8292","0840791712"
"2849","0140380736"
"8293","0689828772"
"8294","0689313535"
"8295","0679411836"
"4373","0151962960"
"8296","3404921178"
"7190","0451136330"
"8297","0061001023"
"8298","0843934557"
"8299","0312961006"
"8300","2266041517"
"8301","2290047155"
"8302","2226120467"
"1770","0446523089"
"8303","0373226136"
"3393","0688167810"
"8304","0373704526"
"306","0373484895"
"8305","0451524497"
"1366","0449234576"
"8306","014025773X"
"8307","0395533627"
"8308","0393963039"
"8309","0941104311"
"3232","0375401296"
"1517","0393322157"
"2646","0060005424"
"8310","3404615131"
"2265","0449205878"
"8311","0670813699"
"1102","0552996181"
"105","0451211561"
"8312","3499420694"
"8313","3257218362"
"157","0380729407"
"8314","0310214653"
"8315","0486299929"
"8316","0486278042"
"8317","0486282252"
"8318","0738807338"
"7821","0446523151"
"5102","1558749209"
"8319","0446601020"
"8320","3492238882"
"8321","3257205368"
"8322","0749396547"
"8323","325130058X"
"8324","3794147286"
"8325","3548243746"
"921","0670814458"
"8326","0816707987"
"8327","3426617277"
"8328","185863864X"
"6977","3596294312"
"8329","3453209419"
"8330","0595250955"
"44","0399135790"
"668","0345356950"
"8331","2253060224"
"1286","0312265859"
"8332","0130421499"
"8333","0673980111"
"8334","157029237X"
"8335","0935989870"
"8336","0876591063"
"8337","0876591195"
"8338","0935989900"
"8339","0553380303"
"8340","0316744441"
"8341","0316779032"
"8342","089586763X"
"8343","0827348916"
"8344","0060406046"
"8345","0312636490"
"8346","0671739999"
"8347","0912500212"
"8348","1576734587"
"8349","0786884525"
"8350","0553347187"
"8351","0671537628"
"8352","0553226630"
"7983","0553580655"
"8353","0440127092"
"8354","0671836285"
"8355","0312969767"
"8356","0440214475"
"8357","0380790750"
"8358","0671027271"
"8359","0764561960"
"8360","0831788356"
"8361","1566910838"
"8362","0803893728"
"8363","1558534334"
"8364","0873374789"
"8365","0395714060"
"8366","0878570764"
"8367","0380758962"
"8368","0553088122"
"8369","0879752408"
"8370","0425096505"
"8371","0822023016"
"8372","0307336565"
"8373","0486224570"
"8374","0842346740"
"8375","0805061835"
"5419","0425165701"
"8376","0451522273"
"8377","0767900189"
"2039","0060196661"
"8378","344242366X"
"1076","2070415708"
"8379","2290316296"
"8379","2290313238"
"8248","2290303607"
"8380","2290304778"
"8381","2290042560"
"8382","2290331341"
"8383","2226135022"
"8384","0449003213"
"93","0688046592"
"8385","3548332374"
"8386","2207304183"
"8387","2207304132"
"8388","2207304116"
"8389","2207304078"
"4427","2207304027"
"8390","2207304019"
"8390","2207304000"
"8391","2207303993"
"8392","2207303888"
"3183","2207301656"
"8393","2207250660"
"8394","2742743537"
"445","0399148779"
"8395","3442439019"
"4540","0452281725"
"8396","0385092148"
"8397","0745916147"
"8398","0830727639"
"8399","0662174860"
"8400","187963905X"
"8401","0380795671"
"8402","1567181449"
"8403","0805047794"
"5721","0671542141"
"8404","0553211161"
"2270","0812556070"
"736","0812532597"
"8405","0879050721"
"1076","0345339967"
"8406","3442089832"
"8407","1414034563"
"3981","0880385871"
"8408","0141182253"
"8409","0060526769"
"8410","1858285283"
"8411","0385404859"
"8412","0375760520"
"750","0525945768"
"8413","1592400388"
"1211","0060589272"
"8414","0553583158"
"8415","0804102511"
"8416","0137791577"
"8415","0804118213"
"3838","0425148297"
"788","0670628301"
"8417","0312868278"
"8418","0395752906"
"8419","0060523492"
"3823","0451209443"
"8420","0689311982"
"8421","0312039409"
"2967","0451207947"
"1737","042519065X"
"8422","0060008369"
"8423","0451208773"
"8424","0425190919"
"8425","006103181X"
"8426","0446612901"
"1736","051513581X"
"306","0515119202"
"306","1551660504"
"6796","0671013947"
"74","042512164X"
"8427","0451197534"
"3975","0425188795"
"3865","0515134864"
"8428","0312925778"
"1094","031228361X"
"3826","0786889845"
"5602","0765341697"
"1736","0060094397"
"8429","0451410645"
"8430","0446610402"
"2343","0061032425"
"1330","0743405900"
"595","0425163415"
"1736","0425187721"
"8431","0553574035"
"4762","044022473X"
"8432","0091833345"
"8433","0899972020"
"4040","0553254502"
"921","0140097058"
"8434","0688155308"
"93","0688046606"
"8435","0451624769"
"1844","0441006949"
"4658","0747265453"
"4658","0747263884"
"8436","0140137815"
"238","0156767503"
"687","0380563908"
"2837","0345331176"
"8437","0241102634"
"8438","0786708069"
"8439","0743411447"
"8440","0140432264"
"8441","0452276772"
"8442","0140185887"
"8443","0140008950"
"8444","0743235053"
"8445","1561310271"
"66","0553210246"
"1949","0140054316"
"8190","0590372343"
"8446","0595279171"
"8447","0312983417"
"8448","0440238412"
"240","006054564X"
"1253","0385502761"
"4277","0440229081"
"8449","038550084X"
"157","0553257749"
"1172","0380005166"
"1467","0394309685"
"8450","0970141947"
"64","0451516680"
"8451","0140367829"
"344","0345441788"
"2286","1853260207"
"66","0140620478"
"8452","0679750150"
"6916","0060930438"
"8453","0671796356"
"8454","0811841553"
"348","076070015X"
"8455","0312261357"
"8456","188090845X"
"8457","0804818584"
"8458","080482052X"
"1380","0440237424"
"1452","2253030589"
"765","0425087700"
"765","2013218923"
"1412","0140286829"
"8459","2290333697"
"3030","0679722610"
"4208","1592247938"
"8460","958949479X"
"4033","0553213296"
"724","0812523016"
"1298","0553214209"
"1870","0140367152"
"8461","9500286327"
"8462","0689810962"
"8463","0062702475"
"2834","0385415613"
"6190","0449219771"
"8464","0195038630"
"8465","0385418973"
"2226","0345380746"
"8466","1564963179"
"8467","156496518X"
"8468","0891347739"
"8469","1566091888"
"8470","0891346406"
"8471","1573441244"
"8472","0140280243"
"8473","1570716439"
"8474","076151340X"
"5318","0345359925"
"8475","1562829254"
"8476","0688127258"
"1048","0140109269"
"6546","0452260302"
"8477","0140116168"
"1472","0449205061"
"4484","0886775361"
"216","0061020672"
"146","0671664948"
"72","0345316509"
"8442","0140185992"
"8478","006440174X"
"8479","0385333862"
"8480","0330392611"
"556","0684822768"
"6726","0374480133"
"8481","1842124196"
"8482","1559723475"
"8483","0812521463"
"8484","0394512669"
"755","0451192915"
"258","0553100343"
"8485","0684172755"
"8486","0811804844"
"8487","0385483414"
"755","0451194756"
"8488","0449905950"
"8489","0345342313"
"8490","0448168324"
"859","0805004602"
"8491","0590449036"
"4242","0747232679"
"8492","0133140547"
"5120","0671732277"
"445","0451406176"
"8493","0345424115"
"8494","0345302656"
"4339","0140082565"
"8495","0695808117"
"8037","0373152507"
"8496","0394486986"
"191","0440071240"
"8497","0688078028"
"8498","0312285329"
"8499","0380785749"
"3548","044920099X"
"4241","0345385209"
"8500","055325555X"
"8501","084311861X"
"8502","0553249371"
"8503","0446911968"
"74","0440142326"
"8504","0425077047"
"8505","0385278861"
"310","0446602345"
"447","0671737775"
"447","0553276328"
"1139","0446610232"
"1139","0812564375"
"1139","0812543262"
"1614","0061014591"
"8506","0787103950"
"8507","0451409744"
"1050","0688147259"
"1139","0446523364"
"8508","0761512195"
"8509","0761504397"
"8510","0963425900"
"910","0812571029"
"344","0804109729"
"828","0553280643"
"8511","0385480210"
"1521","0345431901"
"3036","0385497105"
"8512","0465031358"
"8513","0306808900"
"7662","031219904X"
"8514","0312980663"
"8515","0062502891"
"8516","1570612676"
"2416","0451452313"
"8517","0767912365"
"8518","3293202047"
"8519","0595319033"
"8520","0201626098"
"8521","0684868660"
"37","0060194995"
"1865","0805065415"
"6527","044023655X"
"3445","0312979975"
"6527","0440236525"
"3445","0312979983"
"8522","0743226844"
"6527","0440234816"
"826","0671019740"
"8523","0373691300"
"2342","0425190927"
"1013","0446600814"
"6527","0440234808"
"8524","0373806841"
"1013","0373252579"
"8525","0373834683"
"8526","084233193X"
"8527","0061087130"
"1013","0671019635"
"8528","0876664206"
"1177","0609605216"
"8529","0740723367"
"8530","0380004801"
"216","2277302686"
"8531","2070334430"
"8532","2290045802"
"8533","2070403734"
"1206","220730521X"
"8534","2207306038"
"8535","2207248526"
"8536","2207306046"
"7453","2207304884"
"7453","2207304892"
"8537","2207303454"
"8538","2070326977"
"8539","2910932915"
"8540","2844850235"
"584","2846400539"
"584","2846400520"
"1137","0061091790"
"8541","039453896X"
"8542","0141006633"
"8543","0803723547"
"455","0440236851"
"1478","0345397843"
"8544","0843925795"
"480","0425151867"
"8545","0395746566"
"2190","0345380193"
"6374","0380715937"
"8546","0451188071"
"8547","0449704378"
"8548","0751370312"
"8549","0340721480"
"1613","0399127216"
"4967","0843948760"
"8550","0385720211"
"8551","0671671421"
"8552","0961551453"
"8553","0671024620"
"3093","0553256092"
"3093","0553293761"
"1149","067102096X"
"8554","0874830842"
"8555","1573225444"
"310","0446311774"
"3093","0553561367"
"8556","0882669842"
"8557","0743206088"
"8558","0826307361"
"1450","0312982518"
"5265","074320218X"
"2918","0425180050"
"8559","055347068X"
"2265","0394572726"
"1450","0553199609"
"8560","0962546895"
"3019","0553014803"
"8561","0679439196"
"8562","0140157352"
"8563","0691083886"
"8564","0030211212"
"1802","0312950586"
"8565","0380778130"
"8566","0806107014"
"8567","027522600X"
"2091","039913087X"
"1206","0679736646"
"8568","1904908004"
"2935","0091882109"
"8569","0743406230"
"103","0446609943"
"8570","0783884397"
"2403","0380017962"
"749","0316153990"
"8571","0375411275"
"8572","0375507760"
"1077","0152022686"
"142","0060956860"
"8573","0940642247"
"8574","0393316041"
"8575","0440223970"
"1425","0345441109"
"1132","0380725576"
"8576","3423104740"
"8577","3442455235"
"8578","0679748253"
"8579","3499128381"
"8580","3596235316"
"8581","3320013041"
"8582","343017581X"
"8583","0671725017"
"8584","0062510533"
"8585","1561710059"
"2945","0722535724"
"7626","0966164202"
"8586","1852304960"
"8587","0062514083"
"480","042518286X"
"148","0394712528"
"1444","0553250426"
"148","0394714342"
"3605","0821772287"
"8588","0590130048"
"1737","0425136612"
"6902","0446602698"
"1926","0312975112"
"2543","0425060055"
"1031","0671039903"
"306","0373243286"
"1847","0425163865"
"2343","0553252828"
"8589","0812501756"
"2201","0446604208"
"3217","0345317386"
"3217","0345311809"
"3634","0425076717"
"8590","0440169127"
"8591","0706406974"
"455","0440117437"
"8592","038055111X"
"8593","0446363251"
"8594","0935312390"
"4217","0679785892"
"1063","0020360754"
"8595","1586420232"
"5011","0060974990"
"4178","0671797867"
"8596","0375701966"
"6119","0802136346"
"8597","0330282565"
"8598","0310480000"
"5545","006093056X"
"8599","0060099062"
"8600","0312310439"
"8601","0310501016"
"3336","0812535707"
"8500","0553274074"
"2209","0380754134"
"4419","0804112894"
"8602","0440526701"
"3109","0743243307"
"8603","0520223446"
"4443","0440223806"
"8604","0399146032"
"292","0786885238"
"8605","0880015233"
"796","0380820048"
"106","0553288555"
"8606","0399149716"
"8607","0393049779"
"8608","0849929660"
"8609","0374524602"
"8610","1887166009"
"8611","0679420991"
"8611","0394574567"
"8612","0801865212"
"8613","1568651732"
"2778","060980877X"
"8614","0671748408"
"508","0449909557"
"4442","0020236107"
"8615","0465021182"
"8616","0446677507"
"987","055356949X"
"8617","0440223032"
"8618","1586480316"
"919","0553262386"
"8619","0060957271"
"8620","0028617274"
"8621","0446301582"
"8622","1885171080"
"6770","0425046605"
"8623","0743457838"
"8624","1841192538"
"8625","1559701501"
"8626","0060596325"
"1472","0449912116"
"1472","0140255893"
"1472","0679446400"
"1472","0449911632"
"8627","0552998478"
"8628","0743469763"
"44","0553584480"
"1739","0802139590"
"1063","0684852225"
"8629","186207044X"
"112","0449908585"
"4902","0156029987"
"8630","1841955485"
"5551","0226743497"
"8631","0571179282"
"8632","0671032631"
"8633","0340278269"
"8634","0684837242"
"4000","0330328085"
"8635","0340750464"
"8636","0743203712"
"808","0393319296"
"8637","0786861495"
"214","0679410325"
"8638","0671737996"
"8639","0609809431"
"367","0449206211"
"8640","0759629625"
"8641","0812521617"
"447","055320663X"
"447","0671631845"
"447","0671742760"
"447","0671001809"
"114","0670858692"
"1726","0740721909"
"8642","0553814516"
"8643","0441000525"
"8644","0872235130"
"8645","0441023622"
"8646","0759550182"
"1794","0786862572"
"8647","0140282025"
"463","0446531316"
"5421","0380708353"
"1909","0446356522"
"1901","0380007762"
"948","0553578936"
"8648","0515124621"
"526","0671737600"
"1490","0671870963"
"8649","0553567756"
"7526","0451138775"
"2191","0515121398"
"927","0671744607"
"5421","038071504X"
"4313","0312954212"
"4699","0451403673"
"1843","051512219X"
"195","0440216575"
"526","0671525743"
"1710","0380757478"
"621","0061094595"
"927","067101417X"
"526","0671742558"
"8648","1551660571"
"2408","0440217032"
"7297","0671521438"
"564","006108459X"
"1273","0440216907"
"1149","0671744186"
"948","0553575244"
"8650","0553582542"
"8651","044689270X"
"756","0451162919"
"526","0671737627"
"8652","0763618292"
"8653","0345442768"
"8654","0345396812"
"8655","0375758682"
"8656","0060518049"
"1703","0340733950"
"3408","034539643X"
"8657","0451198239"
"105","0061099368"
"3768","0061097829"
"3691","0812584341"
"8658","3453071174"
"2623","3404120604"
"1494","0140258825"
"8659","1550590154"
"5389","0394536967"
"8660","1895449553"
"8661","1565049055"
"8662","031207090X"
"405","1568650922"
"8663","0684810948"
"8664","0399134239"
"8665","0553053868"
"4772","0525939857"
"730","0312858817"
"8666","0399143122"
"8667","068810973X"
"1703","0679425136"
"8668","0671679473"
"8669","0671692976"
"8670","1556112289"
"1094","0671870602"
"8671","1895897653"
"8672","1897580193"
"8673","0060183039"
"463","0688143679"
"8674","0805059237"
"8675","0773728805"
"2381","0671864866"
"8676","0763615757"
"8677","0789420279"
"8678","0789402017"
"8679","0395898714"
"8680","1929132123"
"2501","0679600213"
"8681","0394827406"
"8682","0451527046"
"8683","0486404277"
"1503","0517189585"
"8684","1859846815"
"8685","0261103431"
"121","0060932678"
"1452","0156949601"
"3182","0664243916"
"184","0345442822"
"8686","0393322815"
"7075","0671638688"
"8687","0773517634"
"8688","1550546163"
"8689","0670031372"
"8690","0809468700"
"8691","0809468549"
"8692","0805017224"
"8693","0582438349"
"8694","0192815970"
"8695","0393967913"
"8696","1563893304"
"8689","0670894710"
"8697","0451627318"
"1283","0836221362"
"1283","0836217691"
"8698","0806973404"
"1283","0836218051"
"1283","0836218523"
"1283","0836218833"
"1283","0836218787"
"1283","0836218663"
"1283","0836218620"
"1283","0836220889"
"8699","0374339716"
"483","0394558235"
"813","0517189682"
"8700","1570981094"
"8701","0140440046"
"8702","1853260495"
"1203","3426617463"
"8703","3442357780"
"8704","3442133513"
"8705","3442726840"
"8706","3404604989"
"6944","344245204X"
"793","3404143744"
"114","3404132998"
"44","3453171721"
"793","3404141849"
"793","3404142187"
"489","3453177541"
"793","3453162900"
"114","3453036972"
"114","3453088883"
"114","3404131606"
"114","340413088X"
"114","3453021347"
"114","3453003128"
"8707","3404130014"
"2831","0451190750"
"8708","3453002393"
"8709","0451524276"
"611","0395193958"
"8710","1874166986"
"8711","0671619829"
"8712","0704339927"
"8713","0843136170"
"8714","0816735662"
"8715","0771056222"
"8715","0771056281"
"1203","0679762698"
"8716","3546002474"
